BookID,UserID,score
0863697313,240907,4.08248290463863
0747266689,240907,3.6742346141747677
0140620427,240907,1.6222142113076254
0440194784,240907,1.4599927901768628
0586036490,240907,1.4599927901768628
1875245693,240907,1.4002800840280096
0916441822,240907,1.4002800840280096
1888363657,240907,1.270001270001905
1892213966,240907,1.270001270001905
0965145859,159831,0.0
0590303562,159831,0.0
0345340124,159831,0.0
8821544982,159831,0.0
055317231X,159831,0.0
2841110664,159831,0.0
0807234974,159831,0.0
0679744355,159831,0.0
0550100156,159831,0.0
0884961109,159831,0.0
0965145859,115502,0.0
0590303562,115502,0.0
0345340124,115502,0.0
8821544982,115502,0.0
055317231X,115502,0.0
2841110664,115502,0.0
0807234974,115502,0.0
0679744355,115502,0.0
0550100156,115502,0.0
0884961109,115502,0.0
